pp,REPORT_DATE,CONTRACT_ID,DAY_PAST_DUE,DPD_GROUP,AMT_PRINCIPAL
28833,2023-09-30,LOAN_1780846408,0,0 days,27269.0
28834,2023-09-30,LOAN_1780321105,0,0 days,109077.0
28835,2023-09-30,LOAN_1780847899,0,0 days,19852.0
28836,2023-09-30,LOAN_1780574377,0,0 days,48885.0
28837,2023-09-30,LOAN_1780841725,0,0 days,49085.0
28838,2023-09-30,LOAN_1780581372,0,0 days,15185.0
28839,2023-09-30,LOAN_1781091837,0,0 days,87262.0
28840,2023-09-30,LOAN_1780325289,8,1 - 30,143843.0
28841,2023-09-30,LOAN_1780853537,0,0 days,29996.0
28842,2023-09-30,LOAN_1780321988,0,0 days,26772.0
28843,2023-09-30,LOAN_1781092553,0,0 days,27815.0
28844,2023-09-30,LOAN_1781083878,0,0 days,37262.0
28845,2023-09-30,LOAN_1781093581,0,0 days,43631.0
28846,2023-09-30,LOAN_1780846527,0,0 days,17452.0
28847,2023-09-30,LOAN_1780326897,0,0 days,34887.0
28848,2023-09-30,LOAN_1780856205,0,0 days,32723.0
28849,2023-09-30,LOAN_1780328529,8,1 - 30,121291.0
28850,2023-09-30,LOAN_1780316318,0,0 days,57265.0
28851,2023-09-30,LOAN_1780844482,0,0 days,19890.0
28852,2023-09-30,LOAN_1780316656,0,0 days,51950.0
28853,2023-09-30,LOAN_1780322274,0,0 days,56173.0
28854,2023-09-30,LOAN_1780316705,0,0 days,32723.0
28855,2023-09-30,LOAN_1780329876,0,0 days,27269.0
28856,2023-09-30,LOAN_1746374125,0,0 days,82367.0
28857,2023-09-30,LOAN_1781086446,0,0 days,49085.0
28858,2023-09-30,LOAN_1780573081,0,0 days,27269.0
28859,2023-09-30,LOAN_1780329535,0,0 days,87262.0
28860,2023-09-30,LOAN_1780327770,0,0 days,54538.0
28861,2023-09-30,LOAN_1780580533,0,0 days,81808.0
28862,2023-09-30,LOAN_1780329621,0,0 days,21270.0
28863,2023-09-30,LOAN_1781094121,0,0 days,18692.0
28864,2023-09-30,LOAN_1752231125,0,0 days,51410.0
28865,2023-09-30,LOAN_1780317150,0,0 days,84535.0
28866,2023-09-30,LOAN_1780316147,0,0 days,7532.0
28867,2023-09-30,LOAN_1780581311,0,0 days,32723.0
28868,2023-09-30,LOAN_1781091274,0,0 days,23451.0
28869,2023-09-30,LOAN_1780839213,0,0 days,54538.0
28870,2023-09-30,LOAN_1780841058,0,0 days,103623.0
28871,2023-09-30,LOAN_1780855810,0,0 days,43631.0
28872,2023-09-30,LOAN_1780849567,0,0 days,54538.0
28873,2023-09-30,LOAN_1780585501,7,1 - 30,77759.0
28874,2023-09-30,LOAN_1780844690,0,0 days,157215.0
28875,2023-09-30,LOAN_1780581998,0,0 days,57265.0
28876,2023-09-30,LOAN_1780329514,0,0 days,67082.0
28877,2023-09-30,LOAN_1780325854,0,0 days,68173.0
28878,2023-09-30,LOAN_1781083007,0,0 days,109077.0
28879,2023-09-30,LOAN_1780853526,0,0 days,32723.0
28880,2023-09-30,LOAN_1780847058,0,0 days,54538.0
28881,2023-09-30,LOAN_1780576756,0,0 days,27269.0
28882,2023-09-30,LOAN_1780317028,0,0 days,16361.0
28883,2023-09-30,LOAN_1780843446,0,0 days,39879.0
28884,2023-09-30,LOAN_1780845887,0,0 days,4133.0
28885,2023-09-30,LOAN_1780319358,0,0 days,32723.0
28886,2023-09-30,LOAN_1780583593,0,0 days,19088.0
28887,2023-09-30,LOAN_1780323579,0,0 days,26771.0
28888,2023-09-30,LOAN_1747856151,0,0 days,21970.0
28889,2023-09-30,LOAN_1780575792,0,0 days,35275.0
28890,2023-09-30,LOAN_1781095493,0,0 days,59992.0
28891,2023-09-30,LOAN_1781092464,0,0 days,66870.0
28892,2023-09-30,LOAN_1780317411,0,0 days,21155.0
28893,2023-09-30,LOAN_1780325793,0,0 days,14725.0
28894,2023-09-30,LOAN_1780325435,0,0 days,116938.0
28895,2023-09-30,LOAN_1780844389,0,0 days,38721.0
28896,2023-09-30,LOAN_1780849001,0,0 days,16663.0
28897,2023-09-30,LOAN_1780321900,0,0 days,24804.0
28898,2023-09-30,LOAN_1780841103,0,0 days,43631.0
28899,2023-09-30,LOAN_1780850989,0,0 days,68719.0
28900,2023-09-30,LOAN_1780326964,0,0 days,65470.0
28901,2023-09-30,LOAN_1780319549,0,0 days,23697.0
28902,2023-09-30,LOAN_1780582632,0,0 days,81808.0
28903,2023-09-30,LOAN_1780579542,0,0 days,43631.0
28904,2023-09-30,LOAN_1780582344,0,0 days,65446.0
28905,2023-09-30,LOAN_1747852125,0,0 days,17576.0
28906,2023-09-30,LOAN_1780855292,0,0 days,17452.0
28907,2023-09-30,LOAN_1780317426,100,91 - 120,36179.0
28908,2023-09-30,LOAN_1780325863,0,0 days,54538.0
28909,2023-09-30,LOAN_1780318849,0,0 days,65446.0
28910,2023-09-30,LOAN_1780574451,0,0 days,54046.0
28911,2023-09-30,LOAN_1780578613,0,0 days,34605.0
28912,2023-09-30,LOAN_1780583711,0,0 days,98169.0
28913,2023-09-30,LOAN_1781079841,0,0 days,33814.0
28914,2023-09-30,LOAN_1780329531,0,0 days,41306.0
28915,2023-09-30,LOAN_1781089835,0,0 days,28836.0
28916,2023-09-30,LOAN_1781080185,0,0 days,31087.0
28917,2023-09-30,LOAN_1745163125,0,0 days,54206.0
28918,2023-09-30,LOAN_1780845416,0,0 days,148049.0
28919,2023-09-30,LOAN_1780839748,0,0 days,31632.0
28920,2023-09-30,LOAN_1780578750,16,1 - 30,29176.0
28921,2023-09-30,LOAN_1780320192,0,0 days,109072.0
28922,2023-09-30,LOAN_1780320309,0,0 days,146078.0
28923,2023-09-30,LOAN_1781087053,0,0 days,27269.0
28924,2023-09-30,LOAN_1781084241,0,0 days,55629.0
28925,2023-09-30,LOAN_1780328682,0,0 days,43631.0
28926,2023-09-30,LOAN_1780841176,0,0 days,29248.0
28927,2023-09-30,LOAN_1780584943,0,0 days,81863.0
28928,2023-09-30,LOAN_1780327130,0,0 days,32723.0
28929,2023-09-30,LOAN_1780324872,0,0 days,81808.0
28930,2023-09-30,LOAN_1780843672,0,0 days,92716.0
28931,2023-09-30,LOAN_1780319775,0,0 days,38722.0
28932,2023-09-30,LOAN_1780324761,0,0 days,21451.0
28933,2023-09-30,LOAN_1780848740,0,0 days,27269.0
28934,2023-09-30,LOAN_1780851511,0,0 days,59992.0
28935,2023-09-30,LOAN_1780838954,6,1 - 30,87044.0
28936,2023-09-30,LOAN_1780852631,0,0 days,32723.0
28937,2023-09-30,LOAN_1780322473,0,0 days,16361.0
28938,2023-09-30,LOAN_1745366153,0,0 days,32310.0
28939,2023-09-30,LOAN_1781089925,5,1 - 30,50639.0
28940,2023-09-30,LOAN_1780586115,0,0 days,57265.0
28941,2023-09-30,LOAN_1780323299,0,0 days,43631.0
28942,2023-09-30,LOAN_1745369125,0,0 days,32310.0
28943,2023-09-30,LOAN_1781088233,0,0 days,26638.0
28944,2023-09-30,LOAN_1749606428,0,0 days,70304.0
28945,2023-09-30,LOAN_1781091994,0,0 days,87262.0
28946,2023-09-30,LOAN_1780584586,0,0 days,51812.0
28947,2023-09-30,LOAN_1780854324,0,0 days,65446.0
28948,2023-09-30,LOAN_1780321439,0,0 days,62719.0
28949,2023-09-30,LOAN_1780318875,0,0 days,66734.0
28950,2023-09-30,LOAN_1781095993,0,0 days,27269.0
28951,2023-09-30,LOAN_1780852427,0,0 days,17452.0
28952,2023-09-30,LOAN_1781087303,0,0 days,43631.0
28953,2023-09-30,LOAN_1780319163,0,0 days,83444.0
28954,2023-09-30,LOAN_1780582516,0,0 days,38177.0
28955,2023-09-30,LOAN_1780315029,0,0 days,81808.0
28956,2023-09-30,LOAN_1780574316,7,1 - 30,46423.0
28957,2023-09-30,LOAN_1780852263,0,0 days,43631.0
28958,2023-09-30,LOAN_1780842169,0,0 days,54538.0
28959,2023-09-30,LOAN_1781088965,0,0 days,55629.0
28960,2023-09-30,LOAN_1780319530,0,0 days,17186.0
28961,2023-09-30,LOAN_1780850356,0,0 days,75263.0
28962,2023-09-30,LOAN_1780328863,0,0 days,60197.0
28963,2023-09-30,LOAN_1779196153,1,1 - 30,43067.0
28964,2023-09-30,LOAN_1780320873,0,0 days,33218.0
28965,2023-09-30,LOAN_1780583839,0,0 days,54538.0
28966,2023-09-30,LOAN_1780856135,0,0 days,87262.0
28967,2023-09-30,LOAN_1780577239,0,0 days,36164.0
28968,2023-09-30,LOAN_1780847920,4,1 - 30,54539.0
28969,2023-09-30,LOAN_1780579347,0,0 days,43631.0
28970,2023-09-30,LOAN_1780322384,0,0 days,38177.0
28971,2023-09-30,LOAN_1780844013,0,0 days,65118.0
28972,2023-09-30,LOAN_1780329257,0,0 days,25088.0
28973,2023-09-30,LOAN_1781086013,0,0 days,21357.0
28974,2023-09-30,LOAN_1780573744,0,0 days,103623.0
28975,2023-09-30,LOAN_1780845701,0,0 days,19088.0
28976,2023-09-30,LOAN_1780574261,0,0 days,20128.0
28977,2023-09-30,LOAN_1780585136,0,0 days,43631.0
28978,2023-09-30,LOAN_1780580066,0,0 days,43631.0
28979,2023-09-30,LOAN_1780577503,0,0 days,38177.0
28980,2023-09-30,LOAN_1780575288,0,0 days,21815.0
28981,2023-09-30,LOAN_1780316708,0,0 days,15640.0
28982,2023-09-30,LOAN_1780580694,0,0 days,27269.0
28983,2023-09-30,LOAN_1780584437,0,0 days,27269.0
28984,2022-12-31,LOAN_1781086958,0,0 days,77060.0
28985,2022-12-31,LOAN_1780325462,0,0 days,42698.0
28986,2022-12-31,LOAN_1780574554,0,0 days,44406.0
28987,2022-12-31,LOAN_1780851958,0,0 days,86251.0
28988,2022-12-31,LOAN_1780581655,0,0 days,68317.0
28989,2022-12-31,LOAN_1780585472,0,0 days,111016.0
28990,2022-12-31,LOAN_1780585795,0,0 days,76857.0
28991,2022-12-31,LOAN_1781079981,0,0 days,42698.0
28992,2022-12-31,LOAN_1780324872,0,0 days,128095.0
28993,2022-12-31,LOAN_1780317427,0,0 days,59777.0
28994,2022-12-31,LOAN_1780580684,0,0 days,102476.0
28995,2022-12-31,LOAN_1780849001,0,0 days,42292.0
28996,2022-12-31,LOAN_1780326978,70,61 - 90,76310.0
28997,2022-12-31,LOAN_1780586111,0,0 days,87958.0
28998,2022-12-31,LOAN_1780572401,0,0 days,57563.0
28999,2022-12-31,LOAN_1780575061,0,0 days,31866.0
29000,2022-12-31,LOAN_1780327001,0,0 days,128745.0
29001,2022-12-31,LOAN_1780854448,0,0 days,170869.0
29002,2022-12-31,LOAN_1780842351,0,0 days,68317.0
29003,2022-12-31,LOAN_1780317255,0,0 days,170936.0
29004,2022-12-31,LOAN_1780319105,0,0 days,25619.0
29005,2022-12-31,LOAN_1780849043,0,0 days,55508.0
29006,2022-12-31,LOAN_1780841681,0,0 days,68317.0
29007,2022-12-31,LOAN_1780326964,0,0 days,102510.0
29008,2022-12-31,LOAN_1780846408,0,0 days,42698.0
29009,2022-12-31,LOAN_1780582632,0,0 days,128095.0
29010,2022-12-31,LOAN_1780855463,0,0 days,170929.0
29011,2022-12-31,LOAN_1780852485,0,0 days,111016.0
29012,2022-12-31,LOAN_1780328682,0,0 days,68317.0
29013,2022-12-31,LOAN_1780328492,0,0 days,81981.0
29014,2022-12-31,LOAN_1781079979,0,0 days,73441.0
29015,2022-12-31,LOAN_1780317411,0,0 days,71746.0
29016,2022-12-31,LOAN_1781095493,0,0 days,93936.0
29017,2022-12-31,LOAN_1780576734,0,0 days,44928.0
29018,2022-12-31,LOAN_1780581595,0,0 days,42698.0
29019,2022-12-31,LOAN_1780856213,0,0 days,54627.0
29020,2022-12-31,LOAN_1780582516,0,0 days,59777.0
29021,2022-12-31,LOAN_1780851672,0,0 days,129376.0
29022,2022-12-31,LOAN_1780584308,0,0 days,85452.0
29023,2022-12-31,LOAN_1780847807,0,0 days,52280.0
29024,2022-12-31,LOAN_1780848255,0,0 days,28574.0
29025,2022-12-31,LOAN_1780321891,0,0 days,42698.0
29026,2022-12-31,LOAN_1780319582,0,0 days,52826.0
29027,2022-12-31,LOAN_1781088965,0,0 days,87105.0
29028,2022-12-31,LOAN_1780574316,8,1 - 30,70998.0
29029,2022-12-31,LOAN_1781092464,0,0 days,104696.0
29030,2022-12-31,LOAN_1780575948,0,0 days,128095.0
29031,2022-12-31,LOAN_1745366154,0,0 days,54315.0
29032,2022-12-31,LOAN_1781080239,0,0 days,80273.0
29033,2022-12-31,LOAN_1781079609,0,0 days,42698.0
29034,2022-12-31,LOAN_1780584437,0,0 days,42698.0
29035,2022-12-31,LOAN_1780317196,0,0 days,170793.0
29036,2022-12-31,LOAN_1780852471,0,0 days,128095.0
29037,2022-12-31,LOAN_1780583711,0,0 days,153714.0
29038,2022-12-31,LOAN_1780585171,0,0 days,27327.0
29039,2022-12-31,LOAN_1780579326,0,0 days,8411.0
29040,2022-12-31,LOAN_1780323728,0,0 days,44406.0
29041,2022-12-31,LOAN_1780325863,0,0 days,85396.0
29042,2022-12-31,LOAN_1780320849,0,0 days,68339.0
29043,2022-12-31,LOAN_1752460125,0,0 days,49669.0
29044,2022-12-31,LOAN_1749606428,0,0 days,120410.0
29045,2022-12-31,LOAN_1780852263,0,0 days,68317.0
29046,2022-12-31,LOAN_1780329699,0,0 days,110161.0
29047,2022-12-31,LOAN_1780846185,0,0 days,59777.0
29048,2022-12-31,LOAN_1780572611,0,0 days,128095.0
29049,2022-12-31,LOAN_1780581372,0,0 days,24330.0
29050,2022-12-31,LOAN_1780845913,0,0 days,10551.0
29051,2022-12-31,LOAN_1780856759,0,0 days,81556.0
29052,2022-12-31,LOAN_1781080185,0,0 days,48676.0
29053,2022-12-31,LOAN_1780580533,0,0 days,128095.0
29054,2022-12-31,LOAN_1780574216,8,1 - 30,88748.0
29055,2022-12-31,LOAN_1780579173,0,0 days,24183.0
29056,2022-12-31,LOAN_1781088233,0,0 days,41706.0
29057,2022-12-31,LOAN_1780853030,0,0 days,40990.0
29058,2022-12-31,LOAN_1780573273,0,0 days,38428.0
29059,2022-12-31,LOAN_1781090908,0,0 days,15452.0
29060,2022-12-31,LOAN_1780577262,0,0 days,88415.0
29061,2022-12-31,LOAN_1773506383,0,0 days,130833.0
29062,2022-12-31,LOAN_1780846322,0,0 days,42698.0
29063,2022-12-31,LOAN_1780584024,0,0 days,107402.0
29064,2022-12-31,LOAN_1781080361,0,0 days,133094.0
29065,2022-12-31,LOAN_1780839241,0,0 days,162254.0
29066,2022-12-31,LOAN_1780574377,0,0 days,76549.0
29067,2022-12-31,LOAN_1780577388,0,0 days,76857.0
29068,2022-12-31,LOAN_1780585501,0,0 days,114431.0
29069,2022-12-31,LOAN_1780848740,0,0 days,42698.0
29070,2022-12-31,LOAN_1780322473,0,0 days,25619.0
29071,2022-12-31,LOAN_1780578613,0,0 days,114788.0
29072,2022-12-31,LOAN_1780854372,0,0 days,170793.0
29073,2022-12-31,LOAN_1781080571,0,0 days,76857.0
29074,2022-12-31,LOAN_1780580616,0,0 days,64047.0
29075,2022-12-31,LOAN_1780580669,8,1 - 30,44374.0
29076,2022-12-31,LOAN_1781093695,0,0 days,170793.0
29077,2022-12-31,LOAN_1780319549,0,0 days,35127.0
29078,2022-12-31,LOAN_1780573250,0,0 days,51238.0
29079,2022-12-31,LOAN_1780576283,0,0 days,42698.0
29080,2022-12-31,LOAN_1780575112,0,0 days,55508.0
29081,2022-12-31,LOAN_1780848946,7,1 - 30,48272.0
29082,2022-12-31,LOAN_1781083382,0,0 days,106088.0
29083,2022-12-31,LOAN_1780577503,0,0 days,59777.0
29084,2022-12-31,LOAN_1780316089,0,0 days,42698.0
29085,2022-12-31,LOAN_1780316836,0,0 days,68394.0
29086,2022-12-31,LOAN_1780578234,69,61 - 90,76310.0
29087,2022-12-31,LOAN_1780318964,0,0 days,85396.0
29088,2022-12-31,LOAN_1780576706,0,0 days,27327.0
29089,2022-12-31,LOAN_1780582913,0,0 days,134073.0
29090,2022-12-31,LOAN_1780846561,0,0 days,153714.0
29091,2022-12-31,LOAN_1780328383,0,0 days,76857.0
29092,2022-12-31,LOAN_1780327130,0,0 days,51238.0
29093,2022-12-31,LOAN_1780853673,0,0 days,133255.0
29094,2022-12-31,LOAN_1780583784,0,0 days,68317.0
29095,2022-12-31,LOAN_1780573081,0,0 days,42698.0
29096,2022-12-31,LOAN_1780573436,0,0 days,99856.0
29097,2022-12-31,LOAN_1780578354,0,0 days,94790.0
29098,2022-12-31,LOAN_1780580694,0,0 days,42698.0
29099,2022-12-31,LOAN_1780319753,0,0 days,145174.0
29100,2022-12-31,LOAN_1780582826,0,0 days,157130.0
29101,2022-12-31,LOAN_1780854484,0,0 days,88759.0
29102,2022-12-31,LOAN_1749606430,0,0 days,68872.0
29103,2022-12-31,LOAN_1780321439,0,0 days,98206.0
29104,2022-12-31,LOAN_1780579020,0,0 days,68317.0
29105,2022-12-31,LOAN_1780579566,0,0 days,68317.0
29106,2022-12-31,LOAN_1781087053,0,0 days,42698.0
29107,2022-12-31,LOAN_1781094032,0,0 days,128095.0
29108,2022-12-31,LOAN_1744210125,0,0 days,55330.0
29109,2022-12-31,LOAN_1781086443,0,0 days,153714.0
29110,2022-12-31,LOAN_1780329996,0,0 days,74210.0
29111,2022-12-31,LOAN_1780586452,0,0 days,51238.0
29112,2022-12-31,LOAN_1780320491,0,0 days,128095.0
29113,2022-12-31,LOAN_1780316147,0,0 days,18206.0
29114,2022-12-31,LOAN_1780853513,0,0 days,42698.0
29115,2022-12-31,LOAN_1780329621,0,0 days,33304.0
29116,2022-12-31,LOAN_1780326897,0,0 days,74857.0
29117,2022-12-31,LOAN_1780853537,0,0 days,46968.0
29118,2022-12-31,LOAN_1780579167,0,0 days,58189.0
29119,2022-12-31,LOAN_1780844753,0,0 days,46114.0
29120,2022-12-31,LOAN_1747856151,0,0 days,37628.0
29121,2022-12-31,LOAN_1780841103,0,0 days,68317.0
29122,2022-12-31,LOAN_1780582587,0,0 days,68338.0
29123,2022-12-31,LOAN_1780583839,0,0 days,85396.0
29124,2022-12-31,LOAN_1780846527,0,0 days,27327.0
29125,2022-12-31,LOAN_1780579654,0,0 days,42698.0
29126,2022-12-31,LOAN_1780586115,0,0 days,89666.0
29127,2022-12-31,LOAN_1781086887,0,0 days,68317.0
29128,2022-12-31,LOAN_1780574479,0,0 days,42698.0
29129,2022-12-31,LOAN_1780324761,0,0 days,34158.0
29130,2022-12-31,LOAN_1781080078,0,0 days,89232.0
29131,2022-12-31,LOAN_1780572690,0,0 days,51238.0
29132,2022-12-31,LOAN_1780580327,0,0 days,51238.0
29133,2022-12-31,LOAN_1780325034,0,0 days,162254.0
29134,2022-12-31,LOAN_1780580066,0,0 days,68317.0
29135,2022-12-31,LOAN_1780847524,0,0 days,141967.0
29136,2022-12-31,LOAN_1780578644,0,0 days,59777.0
29137,2022-12-31,LOAN_1780318846,0,0 days,206143.0
29138,2022-12-31,LOAN_1780845696,0,0 days,55508.0
29139,2022-12-31,LOAN_1780319154,0,0 days,68317.0
29140,2022-12-31,LOAN_1780578164,0,0 days,93936.0
29141,2022-12-31,LOAN_1780579241,0,0 days,26900.0
29142,2022-12-31,LOAN_1780580942,0,0 days,68317.0
29143,2022-12-31,LOAN_1781081291,0,0 days,55508.0
29144,2022-12-31,LOAN_1780319808,0,0 days,45025.0
29145,2022-12-31,LOAN_1780325439,0,0 days,92228.0
29146,2022-12-31,LOAN_1780576005,0,0 days,77124.0
29147,2022-12-31,LOAN_1780584943,0,0 days,128178.0
29148,2022-12-31,LOAN_1780856373,0,0 days,128095.0
29149,2022-12-31,LOAN_1780327927,0,0 days,85396.0
29150,2022-12-31,LOAN_1780316425,0,0 days,47560.0
29151,2022-12-31,LOAN_1780847306,0,0 days,42698.0
29152,2022-12-31,LOAN_1780849990,0,0 days,122214.0
29153,2022-12-31,LOAN_1780322247,0,0 days,68317.0
29154,2022-12-31,LOAN_1780850781,0,0 days,81127.0
29155,2022-12-31,LOAN_1780585136,0,0 days,68317.0
29156,2022-12-31,LOAN_1780580578,0,0 days,68317.0
29157,2022-12-31,LOAN_1780326349,0,0 days,85244.0
29158,2022-12-31,LOAN_1781084241,0,0 days,87105.0
29159,2022-12-31,LOAN_1780575211,0,0 days,84568.0
29160,2022-12-31,LOAN_1780855573,0,0 days,136635.0
29161,2022-12-31,LOAN_1780318494,0,0 days,68317.0
29162,2022-12-31,LOAN_1780323579,0,0 days,41918.0
29163,2022-12-31,LOAN_1780841627,0,0 days,89666.0
29164,2022-12-31,LOAN_1780324126,0,0 days,127241.0
29165,2022-12-31,LOAN_1780847741,0,0 days,68317.0
29166,2022-12-31,LOAN_1780844099,0,0 days,31866.0
29167,2022-12-31,LOAN_1780317462,9,1 - 30,32774.0
29168,2022-12-31,LOAN_1781085684,0,0 days,59777.0
29169,2022-12-31,LOAN_1780854783,0,0 days,17376.0
29170,2022-12-31,LOAN_1781084324,0,0 days,127841.0
29171,2022-12-31,LOAN_1780851390,0,0 days,60123.0
29172,2022-12-31,LOAN_1780327976,0,0 days,128095.0
29173,2022-12-31,LOAN_1780847899,0,0 days,28560.0
29174,2022-12-31,LOAN_1781096095,0,0 days,51238.0
29175,2022-12-31,LOAN_1780577579,0,0 days,25619.0
29176,2022-12-31,LOAN_1780325435,0,0 days,170793.0
29177,2022-12-31,LOAN_1780583179,0,0 days,138343.0
29178,2022-12-31,LOAN_1780321105,0,0 days,170793.0
29179,2022-12-31,LOAN_1780853606,0,0 days,27603.0
29180,2022-12-31,LOAN_1780847882,0,0 days,35396.0
29181,2022-12-31,LOAN_1780848208,0,0 days,51238.0
29182,2022-12-31,LOAN_1780575318,0,0 days,75894.0
29183,2022-12-31,LOAN_1780322122,0,0 days,28862.0
29184,2022-12-31,LOAN_1780329771,0,0 days,899.0
29185,2022-12-31,LOAN_1780573744,0,0 days,162254.0
29186,2022-12-31,LOAN_1780319358,0,0 days,51238.0
29187,2022-12-31,LOAN_1780844013,0,0 days,141079.0
29188,2022-12-31,LOAN_1780852380,0,0 days,93936.0
29189,2022-12-31,LOAN_1780854614,8,1 - 30,163296.0
29190,2022-12-31,LOAN_1752231125,0,0 days,88050.0
29191,2022-12-31,LOAN_1780318849,0,0 days,102476.0
29192,2022-12-31,LOAN_1780320192,0,0 days,170791.0
29193,2022-12-31,LOAN_1780580641,0,0 days,88845.0
29194,2022-12-31,LOAN_1748876149,0,0 days,17051.0
29195,2022-12-31,LOAN_1745164125,0,0 days,89822.0
29196,2022-12-31,LOAN_1781094952,0,0 days,68317.0
29197,2022-12-31,LOAN_1780326969,0,0 days,85396.0
29198,2022-12-31,LOAN_1780323518,0,0 days,93936.0
29199,2022-12-31,LOAN_1747852125,0,0 days,30102.0
29200,2022-12-31,LOAN_1781083007,0,0 days,170793.0
29201,2022-12-31,LOAN_1780575860,0,0 days,72587.0
29202,2022-12-31,LOAN_1780855248,0,0 days,40990.0
29203,2022-12-31,LOAN_1780580202,0,0 days,33304.0
29204,2022-12-31,LOAN_1780843083,0,0 days,46968.0
29205,2022-12-31,LOAN_1745163125,0,0 days,68966.0
29206,2022-12-31,LOAN_1780583052,0,0 days,170793.0
29207,2022-12-31,LOAN_1780581998,0,0 days,89666.0
29208,2022-12-31,LOAN_1780852735,0,0 days,53499.0
29209,2022-12-31,LOAN_1779462125,0,0 days,60632.0
29210,2022-12-31,LOAN_1750436152,0,0 days,78291.0
29211,2022-12-31,LOAN_1780856385,0,0 days,120409.0
29212,2022-12-31,LOAN_1780329535,0,0 days,136635.0
29213,2022-12-31,LOAN_1780321014,0,0 days,59777.0
29214,2022-12-31,LOAN_1780575858,0,0 days,27699.0
29215,2022-12-31,LOAN_1780577596,0,0 days,85396.0
29216,2022-12-31,LOAN_1780839213,0,0 days,85396.0
29217,2022-12-31,LOAN_1780841218,0,0 days,29889.0
29218,2022-12-31,LOAN_1780844629,0,0 days,97602.0
29219,2022-12-31,LOAN_1781089977,0,0 days,68317.0
29220,2022-12-31,LOAN_1780325709,0,0 days,25619.0
29221,2022-12-31,LOAN_1780318459,0,0 days,42698.0
29222,2022-12-31,LOAN_1780322374,0,0 days,42698.0
29223,2022-12-31,LOAN_1780320011,0,0 days,128095.0
29224,2022-12-31,LOAN_1781084398,0,0 days,34158.0
29225,2022-12-31,LOAN_1781088690,67,61 - 90,79926.0
29226,2022-12-31,LOAN_1780838044,0,0 days,56192.0
29227,2022-12-31,LOAN_1780329514,0,0 days,105037.0
29228,2022-12-31,LOAN_1780578240,0,0 days,68396.0
29229,2022-12-31,LOAN_1781083502,0,0 days,51238.0
29230,2022-12-31,LOAN_1781079650,0,0 days,70584.0
29231,2022-12-31,LOAN_1780329438,0,0 days,68317.0
29232,2022-12-31,LOAN_1780583593,0,0 days,29889.0
29233,2022-12-31,LOAN_1780315962,0,0 days,11450.0
29234,2022-12-31,LOAN_1780572558,0,0 days,27349.0
29235,2022-12-31,LOAN_1780846293,0,0 days,25619.0
29236,2022-12-31,LOAN_1780576573,0,0 days,85396.0
29237,2022-12-31,LOAN_1780582556,0,0 days,85396.0
29238,2022-12-31,LOAN_1780847633,0,0 days,132365.0
29239,2022-12-31,LOAN_1780856179,0,0 days,107419.0
29240,2022-12-31,LOAN_1780573339,0,0 days,162254.0
29241,2022-12-31,LOAN_1780574752,0,0 days,170793.0
29242,2022-12-31,LOAN_1780848686,0,0 days,40137.0
29243,2022-12-31,LOAN_1780317150,0,0 days,132365.0
29244,2022-12-31,LOAN_1780842048,0,0 days,176805.0
29245,2022-12-31,LOAN_1780324963,0,0 days,111016.0
29246,2022-12-31,LOAN_1780840378,0,0 days,70983.0
29247,2022-12-31,LOAN_1781084234,0,0 days,46968.0
29248,2022-12-31,LOAN_1780846473,0,0 days,145174.0
29249,2022-12-31,LOAN_1781089007,0,0 days,42698.0
29250,2022-12-31,LOAN_1781091274,0,0 days,36720.0
29251,2022-12-31,LOAN_1781091784,0,0 days,42698.0
29252,2022-12-31,LOAN_1780576227,0,0 days,157886.0
29253,2022-12-31,LOAN_1781092553,0,0 days,43552.0
29254,2022-12-31,LOAN_1780578750,0,0 days,44503.0
29255,2022-12-31,LOAN_1780844389,0,0 days,60631.0
29256,2022-12-31,LOAN_1781085754,0,0 days,68317.0
29257,2022-12-31,LOAN_1780326706,0,0 days,23522.0
29258,2022-12-31,LOAN_1780581392,0,0 days,157984.0
29259,2022-12-31,LOAN_1751096149,0,0 days,59452.0
29260,2022-12-31,LOAN_1780847918,0,0 days,59777.0
29261,2022-12-31,LOAN_1779196153,1,1 - 30,55693.0
29262,2022-12-31,LOAN_1780844870,0,0 days,41844.0
29263,2022-12-31,LOAN_1780327373,0,0 days,50384.0
29264,2022-12-31,LOAN_1780325591,0,0 days,95738.0
29265,2022-12-31,LOAN_1780325854,0,0 days,106746.0
29266,2022-12-31,LOAN_1780323785,0,0 days,111016.0
29267,2022-12-31,LOAN_1780316205,0,0 days,44374.0
29268,2022-12-31,LOAN_1780323153,0,0 days,85396.0
29269,2022-12-31,LOAN_1780844363,0,0 days,68317.0
29270,2022-12-31,LOAN_1780852904,0,0 days,42698.0
29271,2022-12-31,LOAN_1781083878,0,0 days,53497.0
29272,2022-12-31,LOAN_1780586271,0,0 days,42698.0
29273,2022-12-31,LOAN_1780580959,0,0 days,68317.0
29274,2022-12-31,LOAN_1781094121,0,0 days,27327.0
29275,2022-12-31,LOAN_1780579542,0,0 days,68317.0
29276,2022-12-31,LOAN_1780327300,0,0 days,102476.0
29277,2022-12-31,LOAN_1780577239,0,0 days,79373.0
29278,2022-12-31,LOAN_1780316656,0,0 days,90765.0
29279,2022-12-31,LOAN_1780325892,0,0 days,89666.0
29280,2022-12-31,LOAN_1780852246,0,0 days,85396.0
