pp,REPORT_DATE,CONTRACT_ID,DAY_PAST_DUE,DPD_GROUP,AMT_PRINCIPAL
22699,31.03.2023,LOAN_1744896150,0,0 days,"424,367"
22700,31.03.2023,LOAN_1780317765,37,31 - 60,"322,460"
22701,31.03.2023,LOAN_1750658125,0,0 days,"425,806"
22702,31.03.2023,LOAN_1780840624,0,0 days,"300,100"
22703,31.03.2023,LOAN_1780317201,0,0 days,"613,316"
22704,31.03.2023,LOAN_1780843868,0,0 days,"346,499"
22705,31.03.2023,LOAN_1747054125,0,0 days,"191,846"
22706,31.03.2023,LOAN_1749136154,0,0 days,"775,401"
22707,31.03.2023,LOAN_1780326544,0,0 days,"775,258"
22708,31.03.2023,LOAN_1780316404,0,0 days,"501,167"
22709,31.03.2023,LOAN_1780329965,0,0 days,"239,770"
22710,31.03.2023,LOAN_1744891125,0,0 days,"370,002"
22711,31.03.2023,LOAN_1780586139,0,0 days,"246,398"
22712,31.03.2023,LOAN_1781083188,0,0 days,"219,558"
22713,31.03.2023,LOAN_1781085655,0,0 days,"742,247"
22714,31.03.2023,LOAN_1780329316,10,1 - 30,"350,720"
22715,31.03.2023,LOAN_1780844769,0,0 days,"635,212"
22716,31.03.2023,LOAN_1780325536,0,0 days,"878,154"
22717,31.03.2023,LOAN_1780840097,0,0 days,"300,100"
22718,31.03.2023,LOAN_1780582919,0,0 days,"500,167"
22719,31.03.2023,LOAN_1781079812,0,0 days,"600,200"
22720,31.03.2023,LOAN_1780317329,0,0 days,"775,258"
22721,31.03.2023,LOAN_1780328320,0,0 days,"412,399"
22722,31.03.2023,LOAN_1780322479,0,0 days,"204,068"
22723,31.03.2023,LOAN_1780847134,0,0 days,"750,250"
22724,31.03.2023,LOAN_1780855345,0,0 days,"310,103"
22725,31.03.2023,LOAN_1780582287,0,0 days,"317,648"
22726,31.03.2023,LOAN_1781081297,0,0 days,"187,813"
22727,31.03.2023,LOAN_1780328820,0,0 days,"580,370"
22728,31.03.2023,LOAN_1780854144,0,0 days,"335,112"
22729,31.03.2023,LOAN_1780320901,0,0 days,"775,258"
22730,31.03.2023,LOAN_1780584718,0,0 days,"480,573"
22731,31.03.2023,LOAN_1780850039,0,0 days,"510,170"
22732,31.03.2023,LOAN_1780846146,0,0 days,"704,460"
22733,31.03.2023,LOAN_1780573944,0,0 days,"353,118"
22734,31.03.2023,LOAN_1780323424,0,0 days,"1,005,335"
22735,31.03.2023,LOAN_1781092884,0,0 days,"500,167"
22736,31.03.2023,LOAN_1780848925,0,0 days,"606,221"
22737,31.03.2023,LOAN_1780855749,36,31 - 60,"800,176"
22738,31.03.2023,LOAN_1780579980,0,0 days,"298,565"
22739,31.03.2023,LOAN_1780319835,0,0 days,"416,139"
22740,31.03.2023,LOAN_1780324300,0,0 days,"895,720"
22741,31.03.2023,LOAN_1777854125,0,0 days,"307,804"
22742,31.03.2023,LOAN_1781093432,0,0 days,"243,749"
22743,31.03.2023,LOAN_1780328142,0,0 days,"500,167"
22744,31.03.2023,LOAN_1780327514,0,0 days,"270,090"
22745,31.03.2023,LOAN_1780325673,0,0 days,"762,176"
22746,31.03.2023,LOAN_1780582127,0,0 days,"775,258"
22747,31.03.2023,LOAN_1780843897,0,0 days,"424,958"
22748,31.03.2023,LOAN_1780843669,0,0 days,"88,364"
22749,31.03.2023,LOAN_1780856149,0,0 days,"559,860"
22750,31.03.2023,LOAN_1780318364,0,0 days,"39,958"
22751,31.03.2023,LOAN_1780323987,0,0 days,"826,035"
22752,31.03.2023,LOAN_1780320134,0,0 days,"565,760"
22753,31.03.2023,LOAN_1780326438,0,0 days,"742,247"
22754,31.03.2023,LOAN_1780841596,0,0 days,"501,167"
22755,31.03.2023,LOAN_1780839311,0,0 days,"435,626"
22756,31.03.2023,LOAN_1780323247,0,0 days,"650,217"
22757,31.03.2023,LOAN_1780572805,0,0 days,"442,647"
22758,31.03.2023,LOAN_1780573642,0,0 days,"510,170"
22759,31.03.2023,LOAN_1780852836,0,0 days,"550,183"
22760,31.03.2023,LOAN_1780583827,0,0 days,"201,067"
22761,31.03.2023,LOAN_1780319941,0,0 days,"868,026"
22762,31.03.2023,LOAN_1780322312,0,0 days,"650,217"
22763,31.03.2023,LOAN_1780317478,0,0 days,"324,771"
22764,31.03.2023,LOAN_1780839203,0,0 days,"357,119"
22765,31.03.2023,LOAN_1781085044,0,0 days,"237,685"
22766,31.03.2023,LOAN_1780853184,0,0 days,"215,317"
22767,31.03.2023,LOAN_1780315724,0,0 days,"243,135"
22768,31.03.2023,LOAN_1780848823,0,0 days,"161,388"
22769,31.03.2023,LOAN_1780326833,40,31 - 60,"280,439"
22770,31.03.2023,LOAN_1781088079,0,0 days,"222,074"
22771,31.03.2023,LOAN_1780579727,0,0 days,"495,165"
22772,31.03.2023,LOAN_1780580322,0,0 days,"508,169"
22773,31.03.2023,LOAN_1780327830,0,0 days,"459,153"
22774,31.03.2023,LOAN_1780321415,0,0 days,"406,987"
22775,31.03.2023,LOAN_1781084450,0,0 days,"300,100"
22776,31.03.2023,LOAN_1780573705,0,0 days,"500,414"
22777,31.03.2023,LOAN_1780842659,7,1 - 30,"255,140"
22778,31.03.2023,LOAN_1780846658,0,0 days,"246,274"
22779,31.03.2023,LOAN_1780328479,0,0 days,"660,220"
22780,31.03.2023,LOAN_1780325999,0,0 days,"503,168"
22781,31.03.2023,LOAN_1780325895,0,0 days,"415,587"
22782,31.03.2023,LOAN_1780585473,0,0 days,"775,258"
22783,31.03.2023,LOAN_1780852848,0,0 days,"283,567"
22784,31.03.2023,LOAN_1780317102,0,0 days,"760,359"
22785,31.03.2023,LOAN_1780581731,0,0 days,"538,228"
22786,31.03.2023,LOAN_1780581885,0,0 days,"590,197"
22787,31.03.2023,LOAN_1780584448,0,0 days,"498,185"
22788,31.03.2023,LOAN_1780323818,0,0 days,"764,707"
22789,31.03.2023,LOAN_1780574482,0,0 days,"535,178"
22790,31.03.2023,LOAN_1780846134,0,0 days,"819,260"
22791,31.03.2023,LOAN_1780573592,0,0 days,"234,078"
22792,31.03.2023,LOAN_1780583698,0,0 days,"231,785"
22793,31.03.2023,LOAN_1780848431,0,0 days,"290,380"
22794,31.03.2023,LOAN_1781080000,0,0 days,"386,596"
22795,31.03.2023,LOAN_1780319069,0,0 days,"300,100"
22796,31.03.2023,LOAN_1780578364,0,0 days,"1,733,652"
22797,31.03.2023,LOAN_1781091040,0,0 days,"408,203"
22798,31.03.2023,LOAN_1780576326,0,0 days,"1,875,625"
22799,31.03.2023,LOAN_1780575118,0,0 days,"122,799"
22800,31.03.2023,LOAN_1744206350,0,0 days,"320,546"
22801,31.03.2023,LOAN_1780584884,0,0 days,"310,103"
22802,31.03.2023,LOAN_1780582725,0,0 days,"659,220"
22803,31.03.2023,LOAN_1780848852,0,0 days,"214,071"
22804,31.03.2023,LOAN_1780320022,0,0 days,"620,207"
22805,31.03.2023,LOAN_1780579859,81,61 - 90,"220,752"
22806,31.03.2023,LOAN_1780329047,0,0 days,"235,075"
22807,31.03.2023,LOAN_1780572071,0,0 days,"433,144"
22808,31.03.2023,LOAN_1780851718,0,0 days,"775,763"
22809,31.03.2023,LOAN_1780843928,0,0 days,"236,078"
22810,31.03.2023,LOAN_1780328160,0,0 days,"1,919,712"
22811,31.03.2023,LOAN_1781079129,0,0 days,"183,098"
22812,31.03.2023,LOAN_1780847239,7,1 - 30,"515,267"
22813,31.03.2023,LOAN_1780327340,0,0 days,"330,110"
22814,31.03.2023,LOAN_1781080837,0,0 days,"225,857"
22815,31.03.2023,LOAN_1780575987,0,0 days,"960,320"
22816,31.03.2023,LOAN_1781089862,0,0 days,"739,691"
22817,31.03.2023,LOAN_1781087755,6,1 - 30,"295,530"
22818,31.03.2023,LOAN_1780326247,0,0 days,"606,964"
22819,31.03.2023,LOAN_1780576439,0,0 days,"646,335"
22820,31.03.2023,LOAN_1781095757,0,0 days,"343,062"
22821,31.03.2023,LOAN_1780325754,0,0 days,"496,980"
22822,31.03.2023,LOAN_1780852213,0,0 days,"866,731"
22823,31.03.2023,LOAN_1780577797,0,0 days,"487,162"
22824,31.03.2023,LOAN_1780328037,0,0 days,"400,133"
22825,31.03.2023,LOAN_1780583565,0,0 days,"370,123"
22826,31.03.2023,LOAN_1780856560,0,0 days,"410,136"
22827,31.03.2023,LOAN_1745033125,0,0 days,"219,247"
22828,31.03.2023,LOAN_1780842014,0,0 days,"450,150"
22829,31.03.2023,LOAN_1781090631,7,1 - 30,"487,680"
22830,31.03.2023,LOAN_1780838088,0,0 days,"567,189"
22831,31.03.2023,LOAN_1780846080,0,0 days,"300,100"
22832,31.03.2023,LOAN_1780851522,0,0 days,"760,302"
22833,31.03.2023,LOAN_1744899125,0,0 days,"455,989"
22834,31.03.2023,LOAN_1781091154,0,0 days,"456,033"
22835,31.03.2023,LOAN_1780318344,0,0 days,"655,313"
22836,31.03.2023,LOAN_1744566150,0,0 days,"641,092"
22837,31.03.2023,LOAN_1780576017,0,0 days,"300,100"
22838,31.03.2023,LOAN_1780317388,0,0 days,"775,258"
22839,31.03.2023,LOAN_1780323705,0,0 days,"541,855"
22840,31.03.2023,LOAN_1780841157,0,0 days,"93,900"
22841,31.03.2023,LOAN_1780326093,0,0 days,"913,580"
22842,31.03.2023,LOAN_1780839886,0,0 days,"400,133"
22843,31.03.2023,LOAN_1780320327,0,0 days,"575,192"
22844,31.03.2023,LOAN_1780844026,7,1 - 30,"399,039"
22845,31.03.2023,LOAN_1780326686,10,1 - 30,"598,410"
22846,31.03.2023,LOAN_1780849298,0,0 days,"258,086"
22847,31.03.2023,LOAN_1780577853,0,0 days,"304,428"
22848,31.03.2023,LOAN_1780328796,0,0 days,"274,696"
22849,31.03.2023,LOAN_1780845505,0,0 days,"245,081"
22850,31.03.2023,LOAN_1780856090,0,0 days,"250,083"
22851,31.03.2023,LOAN_1749606415,0,0 days,"467,918"
22852,31.03.2023,LOAN_1780855020,0,0 days,"500,167"
22853,31.03.2023,LOAN_1780847794,0,0 days,"360,120"
22854,31.03.2023,LOAN_1780321511,160,151 - 180,"242,628"
22855,31.03.2023,LOAN_1780325801,0,0 days,"300,100"
22856,31.03.2023,LOAN_1780321618,0,0 days,"603,201"
22857,31.03.2023,LOAN_1781091310,0,0 days,"301,289"
22858,31.03.2023,LOAN_1780575726,0,0 days,"372,105"
22859,31.03.2023,LOAN_1780581639,0,0 days,"343,589"
22860,31.03.2023,LOAN_1780840082,0,0 days,"310,103"
22861,31.03.2023,LOAN_1780847622,0,0 days,"307,102"
22862,31.03.2023,LOAN_1780327261,0,0 days,"613,204"
22863,31.03.2023,LOAN_1780584928,0,0 days,"400,133"
22864,31.03.2023,LOAN_1781085958,0,0 days,"700,233"
22865,31.03.2023,LOAN_1780853594,0,0 days,"500,167"
22866,31.03.2023,LOAN_1780584002,0,0 days,"649,639"
22867,31.03.2023,LOAN_1780581249,0,0 days,"233,856"
22868,31.03.2023,LOAN_1781088487,0,0 days,"227,336"
22869,31.03.2023,LOAN_1743958125,0,0 days,"366,338"
22870,31.03.2023,LOAN_1781081714,0,0 days,"704,719"
22871,31.03.2023,LOAN_1780577854,0,0 days,"650,513"
22872,31.03.2023,LOAN_1780586150,0,0 days,"1,066,355"
22873,31.03.2023,LOAN_1780316703,0,0 days,"433,627"
22874,31.03.2023,LOAN_1780576688,0,0 days,"253,084"
22875,31.03.2023,LOAN_1780584791,0,0 days,"210,070"
22876,31.03.2023,LOAN_1781093399,0,0 days,"780,560"
22877,31.03.2023,LOAN_1780580114,0,0 days,"607,219"
22878,31.03.2023,LOAN_1781079235,0,0 days,"214,069"
22879,31.03.2023,LOAN_1780840045,0,0 days,"360,120"
22880,31.03.2023,LOAN_1780585877,0,0 days,"327,704"
22881,31.03.2023,LOAN_1780323842,0,0 days,"876,103"
22882,31.03.2023,LOAN_1780579144,0,0 days,"355,118"
22883,31.03.2023,LOAN_1780319806,0,0 days,"486,444"
22884,31.03.2023,LOAN_1780578058,0,0 days,"300,298"
22885,31.03.2023,LOAN_1744206436,0,0 days,"248,035"
22886,31.03.2023,LOAN_1780574632,0,0 days,"403,134"
22887,31.03.2023,LOAN_1780581259,0,0 days,"550,183"
22888,31.03.2023,LOAN_1780326711,0,0 days,"563,265"
22889,31.03.2023,LOAN_1780846626,0,0 days,"366,504"
22890,31.03.2023,LOAN_1781085131,0,0 days,"219,103"
22891,31.03.2023,LOAN_1781087379,0,0 days,"346,052"
22892,31.03.2023,LOAN_1780575426,0,0 days,"480,432"
22893,31.03.2023,LOAN_1780854545,0,0 days,"400,133"
22894,31.03.2023,LOAN_1781083949,0,0 days,"465,131"
22895,31.03.2023,LOAN_1781086959,0,0 days,"451,990"
22896,31.03.2023,LOAN_1780577157,0,0 days,"271,090"
22897,31.03.2023,LOAN_1780838506,183,180+,"501,106"
22898,31.03.2023,LOAN_1780319240,0,0 days,"245,505"
22899,31.03.2023,LOAN_1781089546,0,0 days,"425,257"
22900,31.03.2023,LOAN_1781084141,0,0 days,"289,096"
22901,31.03.2023,LOAN_1780848897,0,0 days,"551,415"
22902,31.03.2023,LOAN_1780584577,0,0 days,"405,135"
22903,31.03.2023,LOAN_1780582966,0,0 days,"205,068"
22904,31.03.2023,LOAN_1780575462,0,0 days,"756,252"
22905,31.03.2023,LOAN_1780839643,7,1 - 30,"270,196"
22906,31.03.2023,LOAN_1780319189,0,0 days,"292,894"
22907,31.03.2023,LOAN_1780572299,0,0 days,"550,183"
22908,31.03.2023,LOAN_1782156150,0,0 days,"400,127"
22909,31.03.2023,LOAN_1780318811,0,0 days,"299,024"
22910,31.03.2023,LOAN_1780321595,0,0 days,"237,079"
22911,31.03.2023,LOAN_1780326614,0,0 days,"600,200"
22912,30.09.2023,LOAN_1780845896,0,0 days,"674,592"
22913,30.09.2023,LOAN_1780841596,0,0 days,"440,639"
22914,30.09.2023,LOAN_1780320891,0,0 days,"1,167,156"
22915,30.09.2023,LOAN_1780326347,0,0 days,"681,628"
22916,30.09.2023,LOAN_1780323247,0,0 days,"571,688"
22917,30.09.2023,LOAN_1780572805,0,0 days,"389,187"
22918,30.09.2023,LOAN_1780322479,0,0 days,"179,422"
22919,30.09.2023,LOAN_1780328820,0,0 days,"510,265"
22920,30.09.2023,LOAN_1780326438,0,0 days,"652,604"
22921,30.09.2023,LOAN_1780854144,0,0 days,"294,639"
22922,30.09.2023,LOAN_1780847264,0,0 days,"270,075"
22923,30.09.2023,LOAN_1780844748,0,0 days,"703,616"
22924,30.09.2023,LOAN_1780319153,0,0 days,"356,205"
22925,30.09.2023,LOAN_1780329164,0,0 days,"441,143"
22926,30.09.2023,LOAN_1780851879,0,0 days,"444,479"
22927,30.09.2023,LOAN_1780581249,0,0 days,"179,643"
22928,30.09.2023,LOAN_1780849058,0,0 days,"536,507"
22929,30.09.2023,LOAN_1781095318,0,0 days,"529,031"
22930,30.09.2023,LOAN_1780573528,0,0 days,"228,675"
22931,30.09.2023,LOAN_1780576355,0,0 days,"219,880"
22932,30.09.2023,LOAN_1747649125,57,31 - 60,"238,755"
22933,30.09.2023,LOAN_1781086346,0,0 days,"527,712"
22934,30.09.2023,LOAN_1780327029,0,0 days,"277,928"
22935,30.09.2023,LOAN_1780855185,0,0 days,"233,073"
22936,30.09.2023,LOAN_1780321519,0,0 days,"292,880"
22937,30.09.2023,LOAN_1781084300,0,0 days,"615,652"
22938,30.09.2023,LOAN_1780315724,0,0 days,"219,232"
22939,30.09.2023,LOAN_1780586311,0,0 days,"620,061"
22940,30.09.2023,LOAN_1780573249,0,0 days,"383,671"
22941,30.09.2023,LOAN_1780323064,0,0 days,"248,133"
22942,30.09.2023,LOAN_1747849125,0,0 days,"337,395"
22943,30.09.2023,LOAN_1780583143,0,0 days,"279,679"
22944,30.09.2023,LOAN_1780573629,0,0 days,"176,783"
22945,30.09.2023,LOAN_1780315680,55,31 - 60,"766,878"
22946,30.09.2023,LOAN_1780318167,0,0 days,"402,870"
22947,30.09.2023,LOAN_1780580760,7,1 - 30,"313,339"
22948,30.09.2023,LOAN_1780850529,0,0 days,"226,396"
22949,30.09.2023,LOAN_1780847239,0,0 days,"452,953"
22950,30.09.2023,LOAN_1780320327,0,0 days,"505,724"
22951,30.09.2023,LOAN_1780325754,0,0 days,"447,043"
22952,30.09.2023,LOAN_1741906444,0,0 days,"396,596"
22953,30.09.2023,LOAN_1750658125,0,0 days,"370,272"
22954,30.09.2023,LOAN_1780578474,0,0 days,"439,760"
22955,30.09.2023,LOAN_1780586428,0,0 days,"263,856"
22956,30.09.2023,LOAN_1780320134,0,0 days,"523,356"
22957,30.09.2023,LOAN_1780574106,0,0 days,"183,819"
22958,30.09.2023,LOAN_1780329959,0,0 days,"527,712"
22959,30.09.2023,LOAN_1781088487,0,0 days,"182,292"
22960,30.09.2023,LOAN_1780856156,0,0 days,"681,628"
22961,30.09.2023,LOAN_1750426148,0,0 days,"495,850"
22962,30.09.2023,LOAN_1781078549,0,0 days,"382,591"
22963,30.09.2023,LOAN_1780844769,0,0 days,"558,495"
22964,30.09.2023,LOAN_1780584470,0,0 days,"518,917"
22965,30.09.2023,LOAN_1780847246,0,0 days,"272,651"
22966,30.09.2023,LOAN_1781088620,0,0 days,"225,715"
22967,30.09.2023,LOAN_1780840289,0,0 days,"444,157"
22968,30.09.2023,LOAN_1780840082,0,0 days,"272,651"
22969,30.09.2023,LOAN_1780326544,0,0 days,"681,628"
22970,30.09.2023,LOAN_1781079812,0,0 days,"527,712"
22971,30.09.2023,LOAN_1780578896,0,0 days,"439,760"
22972,30.09.2023,LOAN_1780324382,0,0 days,"437,317"
22973,30.09.2023,LOAN_1780572871,0,0 days,"314,790"
22974,30.09.2023,LOAN_1780326378,0,0 days,"702,535"
22975,30.09.2023,LOAN_1780848901,0,0 days,"247,828"
22976,30.09.2023,LOAN_1780320946,0,0 days,"659,640"
22977,30.09.2023,LOAN_1780322115,0,0 days,"681,628"
22978,30.09.2023,LOAN_1780847622,0,0 days,"270,012"
22979,30.09.2023,LOAN_1780317388,0,0 days,"681,628"
22980,30.09.2023,LOAN_1780582127,0,0 days,"681,628"
22981,30.09.2023,LOAN_1780321817,0,0 days,"430,471"
22982,30.09.2023,LOAN_1780322179,0,0 days,"681,628"
22983,30.09.2023,LOAN_1780581731,0,0 days,"484,100"
22984,30.09.2023,LOAN_1780585877,0,0 days,24
22985,30.09.2023,LOAN_1780843750,0,0 days,"561,134"
22986,30.09.2023,LOAN_1780318364,0,0 days,"35,133"
22987,30.09.2023,LOAN_1780853184,0,0 days,"190,104"
22988,30.09.2023,LOAN_1780324402,0,0 days,"490,932"
22989,30.09.2023,LOAN_1781081838,0,0 days,"736,064"
22990,30.09.2023,LOAN_1780578338,0,0 days,"369,398"
22991,30.09.2023,LOAN_1780852849,0,0 days,"563,271"
22992,30.09.2023,LOAN_1780854545,0,0 days,"351,808"
22993,30.09.2023,LOAN_1780848897,0,0 days,"501,072"
22994,30.09.2023,LOAN_1780317102,0,0 days,"704,882"
22995,30.09.2023,LOAN_1780847637,0,0 days,"194,449"
22996,30.09.2023,LOAN_1781085526,0,0 days,"234,832"
22997,30.09.2023,LOAN_1749136149,0,0 days,"196,387"
22998,30.09.2023,LOAN_1780323196,0,0 days,"681,628"
22999,30.09.2023,LOAN_1780586150,0,0 days,"937,568"
23000,30.09.2023,LOAN_1780844794,0,0 days,"352,690"
23001,30.09.2023,LOAN_1780855710,0,0 days,"459,109"
23002,30.09.2023,LOAN_1780585459,0,0 days,"213,723"
23003,30.09.2023,LOAN_1781085131,0,0 days,"209,421"
23004,30.09.2023,LOAN_1780838506,366,180+,"501,106"
23005,30.09.2023,LOAN_1780579727,0,0 days,"435,362"
23006,30.09.2023,LOAN_1780584791,0,0 days,"184,699"
23007,30.09.2023,LOAN_1780316353,0,0 days,"219,880"
23008,30.09.2023,LOAN_1780577681,7,1 - 30,"358,714"
23009,30.09.2023,LOAN_1781085958,0,0 days,"615,664"
23010,30.09.2023,LOAN_1780326710,0,0 days,"634,678"
23011,30.09.2023,LOAN_1780584981,0,0 days,"193,494"
23012,30.09.2023,LOAN_1780328023,0,0 days,"571,688"
23013,30.09.2023,LOAN_1780321415,0,0 days,"366,976"
23014,30.09.2023,LOAN_1780851814,0,0 days,"459,454"
23015,30.09.2023,LOAN_1780319189,0,0 days,"267,590"
23016,30.09.2023,LOAN_1780582966,0,0 days,"180,301"
23017,30.09.2023,LOAN_1780849778,0,0 days,"571,911"
23018,30.09.2023,LOAN_1780316703,0,0 days,"381,254"
23019,30.09.2023,LOAN_1780324300,0,0 days,"805,717"
23020,30.09.2023,LOAN_1744891125,0,0 days,"320,449"
23021,30.09.2023,LOAN_1781082913,0,0 days,"333,642"
23022,30.09.2023,LOAN_1780847794,0,0 days,"316,627"
23023,30.09.2023,LOAN_1780323453,0,0 days,"303,434"
23024,30.09.2023,LOAN_1780317938,0,0 days,"362,546"
23025,30.09.2023,LOAN_1781085659,0,0 days,"265,349"
23026,30.09.2023,LOAN_1781083949,0,0 days,"440,697"
23027,30.09.2023,LOAN_1780575467,0,0 days,"253,302"
23028,30.09.2023,LOAN_1780321511,0,0 days,"242,628"
23029,30.09.2023,LOAN_1781083211,0,0 days,"937,786"
23030,30.09.2023,LOAN_1781084413,0,0 days,"395,784"
23031,30.09.2023,LOAN_1780324739,0,0 days,"548,307"
23032,31.12.2022,LOAN_1780321164,0,0 days,"285,046"
23033,31.12.2022,LOAN_1780847291,0,0 days,"414,236"
23034,31.12.2022,LOAN_1780839687,0,0 days,"243,990"
23035,31.12.2022,LOAN_1780853541,0,0 days,"174,841"
23036,31.12.2022,LOAN_1780841611,0,0 days,"759,501"
23037,31.12.2022,LOAN_1780855437,0,0 days,"673,108"
23038,31.12.2022,LOAN_1780327719,0,0 days,"473,739"
23039,31.12.2022,LOAN_1780840807,0,0 days,"269,611"
23040,31.12.2022,LOAN_1780321918,0,0 days,"769,944"
23041,31.12.2022,LOAN_1780323814,0,0 days,"283,864"
23042,31.12.2022,LOAN_1780328689,0,0 days,"769,944"
23043,31.12.2022,LOAN_1780853508,0,0 days,"909,917"
23044,31.12.2022,LOAN_1781089018,0,0 days,"489,826"
23045,31.12.2022,LOAN_1745166151,0,0 days,"358,017"
23046,31.12.2022,LOAN_1780323802,0,0 days,"769,944"
23047,31.12.2022,LOAN_1780581526,0,0 days,"385,446"
23048,31.12.2022,LOAN_1752456152,0,0 days,"427,784"
23049,31.12.2022,LOAN_1781095201,0,0 days,"237,344"
23050,31.12.2022,LOAN_1780842654,0,0 days,"656,407"
23051,31.12.2022,LOAN_1780574286,0,0 days,"474,688"
23052,31.12.2022,LOAN_1750876151,71,61 - 90,"820,555"
23053,31.12.2022,LOAN_1780573048,0,0 days,"242,091"
23054,31.12.2022,LOAN_1780845041,0,0 days,"479,430"
23055,31.12.2022,LOAN_1777856148,0,0 days,"768,995"
23056,31.12.2022,LOAN_1780853860,0,0 days,"332,282"
23057,31.12.2022,LOAN_1781087680,0,0 days,"379,750"
23058,31.12.2022,LOAN_1780317283,0,0 days,"302,370"
23059,31.12.2022,LOAN_1780846235,0,0 days,"248,737"
23060,31.12.2022,LOAN_1780844029,0,0 days,"683,279"
23061,31.12.2022,LOAN_1780317808,0,0 days,"332,282"
23062,31.12.2022,LOAN_1780856178,0,0 days,"732,974"
23063,31.12.2022,LOAN_1749136145,0,0 days,"436,912"
23064,31.12.2022,LOAN_1780574202,0,0 days,"259,179"
23065,31.12.2022,LOAN_1780585655,0,0 days,"327,535"
23066,31.12.2022,LOAN_1780317216,0,0 days,"436,713"
23067,31.12.2022,LOAN_1780317588,0,0 days,"202,502"
23068,31.12.2022,LOAN_1781088532,0,0 days,"289,560"
23069,31.12.2022,LOAN_1780319581,0,0 days,"675,906"
23070,31.12.2022,LOAN_1780574059,0,0 days,"769,944"
23071,31.12.2022,LOAN_1780321329,0,0 days,"290,047"
23072,31.12.2022,LOAN_1780856005,0,0 days,"293,589"
23073,31.12.2022,LOAN_1780583642,0,0 days,"318,041"
23074,31.12.2022,LOAN_1780584415,0,0 days,"112,943"
23075,31.12.2022,LOAN_1780846003,0,0 days,"204,116"
23076,31.12.2022,LOAN_1780845971,0,0 days,"745,077"
23077,31.12.2022,LOAN_1780852778,0,0 days,"569,626"
23078,31.12.2022,LOAN_1780840085,0,0 days,"769,944"
23079,31.12.2022,LOAN_1780848708,0,0 days,"427,219"
23080,31.12.2022,LOAN_1780317637,0,0 days,"195,634"
23081,31.12.2022,LOAN_1780317167,0,0 days,"237,344"
23082,31.12.2022,LOAN_1780326608,0,0 days,"522,157"
23083,31.12.2022,LOAN_1780841769,0,0 days,"527,251"
23084,31.12.2022,LOAN_1780581141,0,0 days,"207,027"
23085,31.12.2022,LOAN_1781089817,0,0 days,"248,359"
23086,31.12.2022,LOAN_1781082010,0,0 days,"193,673"
23087,31.12.2022,LOAN_1781091024,0,0 days,"759,501"
23088,31.12.2022,LOAN_1780574416,0,0 days,"474,688"
23089,31.12.2022,LOAN_1781089530,0,0 days,"275,878"
23090,31.12.2022,LOAN_1780577989,0,0 days,"522,157"
23091,31.12.2022,LOAN_1781084808,0,0 days,"608,875"
23092,31.12.2022,LOAN_1780843352,0,0 days,"450,954"
23093,31.12.2022,LOAN_1780315273,0,0 days,"308,310"
23094,31.12.2022,LOAN_1747656153,0,0 days,"561,358"
23095,31.12.2022,LOAN_1780841445,0,0 days,"240,192"
23096,31.12.2022,LOAN_1780325651,0,0 days,"769,944"
23097,31.12.2022,LOAN_1780323121,0,0 days,"759,501"
23098,31.12.2022,LOAN_1780845881,0,0 days,"298,104"
23099,31.12.2022,LOAN_1780320753,0,0 days,"379,750"
23100,31.12.2022,LOAN_1781091131,0,0 days,"704,437"
23101,31.12.2022,LOAN_1750236147,0,0 days,"279,769"
23102,31.12.2022,LOAN_1780575073,0,0 days,"769,944"
23103,31.12.2022,LOAN_1780585422,0,0 days,"194,776"
23104,31.12.2022,LOAN_1744893125,0,0 days,"826,602"
23105,31.12.2022,LOAN_1777856146,0,0 days,"289,560"
23106,31.12.2022,LOAN_1780585554,0,0 days,"159,654"
23107,31.12.2022,LOAN_1780845084,0,0 days,"193,673"
23108,31.12.2022,LOAN_1780324936,0,0 days,"769,944"
23109,31.12.2022,LOAN_1780328392,0,0 days,"318,990"
23110,31.12.2022,LOAN_1780845678,0,0 days,"250,346"
23111,31.12.2022,LOAN_1780317057,0,0 days,"337,028"
23112,31.03.2023,LOAN_1978214422,0,0 days,"33,774"
23113,30.06.2023,LOAN_1978214422,0,0 days,"28,668"
23114,31.12.2023,LOAN_1978214422,0,0 days,"16,870"
23115,30.09.2023,LOAN_1978214422,0,0 days,"23,056"
23116,30.09.2023,LOAN_2007930086,0,0 days,"15,891"
23117,31.12.2023,LOAN_2007930086,0,0 days,"10,654"
23118,30.06.2023,LOAN_2007930086,0,0 days,"19,413"
23119,31.03.2023,LOAN_2007930086,0,0 days,"44,099"
23120,30.09.2023,LOAN_2118606405,0,0 days,"100,305"
23121,31.12.2023,LOAN_2139908621,0,0 days,"457,204"
23122,31.12.2023,LOAN_2156906381,0,0 days,"98,937"
23123,31.12.2023,LOAN_2078129139,0,0 days,"192,940"
23124,31.12.2023,LOAN_2135806417,0,0 days,"741,153"
23125,31.12.2023,LOAN_2118606405,0,0 days,"97,312"
23126,30.09.2023,LOAN_2078129139,0,0 days,"200,808"
23127,31.03.2023,LOAN_1962876147,0,0 days,"457,657"
23128,31.03.2023,LOAN_1978219874,0,0 days,"88,789"
23129,31.03.2023,LOAN_1966780125,0,0 days,"105,791"
23130,31.03.2023,LOAN_1990306151,0,0 days,"133,660"
23131,30.06.2023,LOAN_1962876147,33,31 - 60,"443,354"
23132,30.06.2023,LOAN_1966780125,0,0 days,"96,035"
